name,sex,ID_card,phone_number,email,company,career,credit_card_number,credit_limit,application_date,address
郑璐,F,620102198902050251,13596577786,juan13@gmail.com,维涛网络有限公司,作家/撰稿人,6011173533893300,102434,2020-01-10 04:52:58,辽宁省海燕县朝阳辽阳街y座 678060
汤凤英,F,460107199809119230,15661975594,minfang@yahoo.com,凌云传媒有限公司,艺术/设计,4597019871413558101,74526,2019-10-03 03:22:18,甘肃省佛山县牧野韩街g座 655960
沈鹏,M,130109198307247963,14760970419,lingang@gmail.com,通际名联信息有限公司,技术文员/助理,676374545884,149984,2019-08-30 17:32:16,湖南省西宁市徐汇关岭街q座 359020
金瑞,M,220722195008246364,13160111166,taoxia@hotmail.com,飞海科技传媒有限公司,动画/3D设计,4776295840995278,77686,2019-12-05 16:17:22,海南省淑英市上街余路k座 859959
陈宁,M,22038119790909713X,18782913741,bmeng@yahoo.com,浦华众城科技有限公司,质量管理/测试主管(QA/QC主管),4127203768277907,180066,2020-03-12 06:26:47,澳门特别行政区西宁市滨城陈路B座 224368
吴波,M,620302195909048426,13569093852,vliao@gmail.com,浙大万朋信息有限公司,风险控制,30476030637538,61821,2019-09-05 20:21:05,云南省巢湖县六枝特钱街N座 976165
孙雪梅,M,370202197702189194,13475966428,yugang@gmail.com,菊风公司科技有限公司,理疗师,30466958384098,177635,2020-03-20 05:14:35,湖北省莹市海港李街r座 108033
梅林,F,632223194406090708,13927601514,ozhu@hotmail.com,东方峻景传媒有限公司,音效设计师,4249852442051,8068,2019-09-27 15:49:57,贵州省长春市黄浦北京路a座 337244
宋宇,M,41140119870816605X,13729726035,jie43@yahoo.com,浦华众城传媒有限公司,高级物业顾问/物业顾问,378912748991791,77997,2020-07-30 02:03:42,福建省西安县滨城长春街e座 978537
项桂英,M,542526199003225731,14510423628,jie35@hotmail.com,富罳信息有限公司,验光师,4441143822779697,157490,2020-08-01 13:36:05,湖南省银川县兴山惠州街N座 682554
王丽丽,F,340111196204262484,14753534147,msun@hotmail.com,盟新信息有限公司,融资经理/融资主管,3583619803668652,193722,2020-01-16 20:48:05,上海市济南县沈河汕尾路J座 980298
马淑英,M,371003193403141754,18837498651,xiulanlei@gmail.com,恒聪百汇传媒有限公司,销售行政及商务,3524903267867964,186656,2019-11-10 03:36:41,贵州省岩县璧山张路a座 928349
逯洋,M,632300193606234223,18747792843,songguiying@gmail.com,鸿睿思博网络有限公司,项目工程师,3531881112417113,84761,2020-03-28 15:32:10,陕西省淑英县门头沟重庆路h座 515462
苏丽娟,F,360803194801202343,18086389727,taopeng@yahoo.com,维涛传媒有限公司,浇注工,30396999777002,47630,2020-05-15 11:41:53,吉林省芳市黄浦刘路Z座 897942
刘秀梅,F,620200193801154895,15580185469,vlei@yahoo.com,联通时科信息有限公司,造型师,4844963022637069689,109367,2020-04-09 08:16:43,山东省潜江市怀柔莫街v座 219501
姚霞,M,230182193309212957,15790445932,juanchen@hotmail.com,凌云网络有限公司,需求工程师,4709945369958899,83047,2019-08-25 23:14:59,浙江省郑州市六枝特惠路X座 226363
周玉英,F,441200199011295372,18112257235,gang57@yahoo.com,开发区世创信息有限公司,首席运营官COO,676394041344,53533,2020-08-14 11:54:24,天津市佛山县江北辛集街F座 850751
宋颖,F,130107195905100404,18809324165,mengna@yahoo.com,联通时科传媒有限公司,手机软件开发工程师,4152677044998501,21599,2020-04-13 14:43:41,黑龙江省强市朝阳佛山路a座 144930
范淑华,F,510184193111160303,15353820598,ming44@hotmail.com,浙大万朋传媒有限公司,浆纱工,2272946665380136,111519,2020-01-11 19:19:56,辽宁省北京县高明俞街W座 635998
豆俊,F,610103199405070728,18917155457,weihao@gmail.com,天益传媒有限公司,呼叫中心客服,3585693340347433,199152,2020-03-03 19:52:47,浙江省利市长寿沈阳路q座 224016
鲁琴,M,370285194209280805,15724274475,yiqiang@yahoo.com,毕博诚传媒有限公司,复卷工,5159932467826790,123514,2020-05-02 17:54:04,贵州省勇县清城刘街h座 805051
薛杨,F,620302195410216590,15203468528,ydu@yahoo.com,毕博诚信息有限公司,市场/营销/拓展主管,213178862696983,162940,2020-08-07 00:09:23,海南省荣县东丽马鞍山街k座 771301
李阳,M,620901196605140080,15210985236,ming23@hotmail.com,华成育卓网络有限公司,法务助理,4133966901717,52239,2020-08-14 16:18:46,台湾省春梅县高坪吴街P座 343484
柳平,F,440705198808154407,18827654595,hanfang@hotmail.com,快讯传媒有限公司,行政经理/主管/办公室主任,373563624799520,180273,2020-06-14 00:52:05,黑龙江省昆明市丰都荆门街s座 792568
李兵,F,350784198809224343,15129381478,lei39@yahoo.com,襄樊地球村信息有限公司,市场/营销/拓展总监,213136607241093,25572,2019-11-07 22:51:58,黑龙江省重庆市山亭合肥路M座 486206
宋慧,M,361024195708242563,13211591124,fang17@hotmail.com,戴硕电子信息有限公司,预定部主管,4590620238563368,49740,2019-10-20 21:59:47,上海市汕尾县江北张街t座 836400
韩文,F,440781197512314020,15186665791,jieshen@hotmail.com,晖来计算机科技有限公司,大客户销售,3536495284327003,125145,2020-04-08 19:45:47,安徽省大冶县兴山武路C座 135290
伍佳,M,620103196203043084,18667246237,leiye@yahoo.com,良诺网络有限公司,汽车喷漆,3573229742197052,93306,2020-04-09 01:31:45,重庆市琴县沈北新吴街Q座 400110
王博,M,150981197510155590,13116814345,ganggong@hotmail.com,泰麒麟网络有限公司,电路工程师/技术员(模拟/数字),4416749649774520,101104,2020-01-01 11:11:33,辽宁省西宁市海陵孙路F座 771083
王宁,F,230102199204298040,13694983049,shenguiying@yahoo.com,凌颖信息网络有限公司,IT-管理,341649681517308,191236,2019-10-26 16:38:42,福建省楠县六枝特宁德街L座 461429
吴阳,M,230184197405191376,14736683029,xia67@yahoo.com,巨奥网络有限公司,保险电销,676227202170,177619,2019-11-20 03:37:10,河北省玉市南长文街p座 679860
毛春梅,M,542227199710079470,18921241429,hcai@hotmail.com,图龙信息科技有限公司,其他,6011389857560099,168832,2019-11-21 10:20:18,台湾省畅县西峰刘街d座 147494
谢凤英,F,430201198104038155,15114306320,gongyan@gmail.com,菊风公司信息有限公司,党工团干事,6011671977034497,173436,2020-06-02 21:05:04,吉林省辉市高港陈街u座 646132
谭秀云,M,451123194508185775,13804007621,xuyong@gmail.com,新格林耐特传媒有限公司,汽车项目管理,4509369076482209211,35872,2020-01-28 02:49:40,浙江省艳县梁平郑州路w座 344007
钟勇,M,532926193806217623,15208082700,bhu@hotmail.com,方正科技传媒有限公司,宾客服务经理,567572422952,125865,2020-04-21 23:33:45,甘肃省欢县普陀黄街Z座 844439
蔡淑珍,F,141121197403185793,18951100664,xiuying00@gmail.com,飞利信网络有限公司,货运代理,180023218739138,85611,2019-12-07 10:14:48,海南省华县清浦朱街m座 939034
顾凤英,F,211102197106112562,13530323130,tshen@gmail.com,艾提科信网络有限公司,网站维护工程师,2267653199462912,26626,2020-05-11 06:58:03,贵州省建市友好张路P座 867958
徐秀荣,M,140724193702218420,15750005127,duanna@yahoo.com,七喜传媒有限公司,语音/视频/图形开发工程师,3516614192164571,72714,2019-08-22 16:47:22,安徽省东莞市城北荆门路I座 465438
苗倩,M,520301194008232416,18541057055,qdong@gmail.com,浙大万朋信息有限公司,船务/空运陆运操作,4511063452859772,82709,2019-12-31 05:53:58,湖南省鑫市龙潭陈街a座 965689
陈欣,F,110102199504270747,15397141631,fanghan@yahoo.com,东方峻景信息有限公司,医疗器械生产/质量管理,4369944465983,75015,2020-08-05 13:52:57,四川省明市清浦惠州街m座 611703
方璐,F,37172719851006010X,13457134706,jing96@hotmail.com,时空盒数字传媒有限公司,保安经理,2581219044680873,181152,2019-10-28 21:24:36,吉林省金凤市牧野蒋路o座 499676
卢成,F,140321195101235215,14502952507,vchang@yahoo.com,新宇龙信息网络有限公司,出租车司机,30040603705203,174008,2020-07-09 02:44:51,江苏省凯县海港王街V座 198178
邓海燕,F,441622198104161205,15343143628,zhengna@yahoo.com,图龙信息科技有限公司,浇注工,213155859120466,51882,2020-03-01 15:50:38,台湾省彬市萧山济南路m座 966384
王桂荣,F,370811196002260169,15907261538,jingcai@hotmail.com,时刻科技有限公司,印刷工,3587939098689486,15236,2020-01-25 08:36:03,山西省淑兰县浔阳潜江街Z座 902333
王波,F,330702197910090420,13823542861,guiyingwei@hotmail.com,创联世纪信息有限公司,美体师,2287301630837260,3930,2019-12-15 04:54:52,河北省亮市东丽沈阳路V座 473984
冯伟,M,120114196802010904,13802670207,li11@yahoo.com,信诚致远传媒有限公司,婚礼/庆典策划服务,3577447177855897,42329,2019-08-28 05:26:45,新疆维吾尔自治区辛集市朝阳卫路v座 935082
张凯,M,130601199501216977,13653491157,jinmin@yahoo.com,太极科技有限公司,测试员,4370175815262323291,47272,2020-04-04 06:42:29,天津市俊市双滦彭路h座 134102
何柳,F,410328198009110384,18120716093,jing78@hotmail.com,银嘉科技有限公司,测绘/测量,6580302350547704,138693,2020-01-06 14:51:48,北京市兴安盟市西峰柳州路a座 944913
袁云,F,220102194204188314,13901407692,yijuan@hotmail.com,诺依曼软件传媒有限公司,列车/地铁车长,38239334441482,33322,2019-09-15 18:25:13,湖北省桂花县双滦孙路k座 323212
罗芳,F,141029197511267038,18885507949,jcao@gmail.com,佳禾网络有限公司,房地产评估,4098425598401492376,198154,2019-09-06 23:55:02,青海省惠州县萧山张路P座 388448
谢华,F,22018319790112991X,15250212547,tianwei@yahoo.com,创汇网络有限公司,IC验证工程师,38964557106070,59297,2020-07-31 10:15:37,山东省华市门头沟大冶街i座 113891
王敏,M,410782195203059312,15644682400,xiulantan@gmail.com,创亿传媒有限公司,文档工程师,3581820345059010,131735,2020-08-16 05:50:13,陕西省宜都市长寿黄路L座 994522
李斌,M,44180219411018913X,18884358952,luoyong@gmail.com,太极科技有限公司,葡萄牙语翻译,2255010657751472,64497,2019-10-27 15:37:48,宁夏回族自治区马鞍山县城北永安路M座 726486
王淑兰,F,430203195409029494,18231886295,jun94@hotmail.com,商软冠联科技有限公司,大堂经理,30487049200507,93415,2019-12-24 13:36:07,山东省南宁市城北彭街E座 345631
苏雪,M,630225194604037650,18869796112,gmeng@hotmail.com,开发区世创网络有限公司,IT-管理,213171565330257,157851,2019-10-30 22:44:27,台湾省波市萧山钟路i座 145542
牛春梅,M,410403199001079100,13104039554,xiangyong@hotmail.com,创汇传媒有限公司,其他,060496199369,3678,2020-06-10 12:45:58,上海市金凤市和平西安路g座 175572
余淑兰,F,130726196807189800,18276637037,jiaping@hotmail.com,易动力信息有限公司,特种车司机,4894125059669,58404,2019-10-08 14:14:03,山西省静县永川郑街Q座 929073
邹桂芳,M,34150119540508873X,13142093310,linping@hotmail.com,超艺科技有限公司,渠道/分销总监,4963188580687523,39653,2019-12-13 23:22:21,陕西省齐齐哈尔县海港胡路u座 188058
周伟,F,411700194207211854,15508237905,yan96@yahoo.com,合联电子科技有限公司,会计经理/会计主管,4613859468818083,33735,2019-10-23 03:27:47,北京市兰英县黄浦六盘水路Z座 477681
辛帆,M,220502199608093498,13896604477,gang91@hotmail.com,惠派国际公司科技有限公司,校对/录入,3534094940691779,106653,2019-11-30 01:23:05,江苏省武汉县山亭申街a座 454448
李杨,F,130121198508142601,14597922434,jing44@gmail.com,浙大万朋科技有限公司,建筑工程与装潢,30580900786695,89626,2020-08-14 14:31:32,海南省西宁市清浦梧州街b座 859565
任玉华,M,320101198610018244,15102061397,chaobai@yahoo.com,联通时科信息有限公司,储备经理人,5317810684232894,99637,2019-11-08 14:41:42,西藏自治区长春县和平呼和浩特街i座 430736
洪想,F,360202198605319463,15359641004,ozheng@yahoo.com,昊嘉网络有限公司,漆工,180078179821259,114050,2020-05-23 19:43:58,台湾省永安县普陀永安路Q座 513722
张洁,M,63250019470919387X,13170624163,zouqiang@gmail.com,诺依曼软件传媒有限公司,建筑工程验收,4375522103087039841,132472,2020-08-19 08:12:13,江西省嘉禾县上街六盘水街Q座 362925
何佳,F,36010019930404962X,13172466453,pshao@yahoo.com,九方网络有限公司,专业培训师,3551628987735656,130585,2020-04-10 07:03:46,湖北省哈尔滨市清城南昌路y座 867699
曹淑华,F,530901198007035317,18874279223,chao74@hotmail.com,海创科技有限公司,医疗器械生产/质量管理,6011456342356662,184815,2020-07-10 22:24:42,台湾省勇县朝阳覃路Q座 589741
陈丹丹,F,610801197107023938,13715179131,napeng@gmail.com,数字100网络有限公司,清算人员,4456086974489627,23640,2019-08-31 18:00:32,浙江省强县清浦六安街G座 431454
童宁,M,450122196303210529,13682979156,gang80@yahoo.com,雨林木风计算机网络有限公司,物流总监,4634036934430026,81830,2020-03-20 08:30:58,江西省重庆县丰都张路l座 511485
李秀荣,F,130281199709161725,18557037825,naqin@gmail.com,通际名联科技有限公司,IT-管理,4933087962053402,100132,2020-05-06 18:23:22,浙江省桂芳县长寿刘路p座 435091
尹兵,F,620822195903102367,18814015589,caixiulan@yahoo.com,海创科技有限公司,建筑工程与装潢,3572743368426273,92329,2020-03-14 18:46:59,四川省梧州市清城六盘水路G座 120923
李俊,F,61020019571213374X,15236763938,qianmin@gmail.com,易动力传媒有限公司,仓库管理员,4267565479517,65372,2020-03-14 21:25:35,吉林省福州县海港邓街X座 637324
周萍,F,220802196211214899,15509661639,xialiu@yahoo.com,毕博诚传媒有限公司,首席运营官COO,580823151700,178186,2019-10-28 23:58:30,青海省成都市南湖嘉禾路d座 695314
陈宇,F,410922199101258663,18005231076,min00@gmail.com,时刻传媒有限公司,团购经理/主管,4297009973259968,69125,2020-07-30 17:24:20,陕西省桂花市大兴刘街a座 293655
廖杰,F,632323196101158948,13133708873,qiang57@hotmail.com,襄樊地球村传媒有限公司,渠道/分销经理,377420670878219,156185,2020-02-01 15:41:14,北京市想市徐汇南宁街n座 137467
张梅,F,522626194209264110,13383823278,li25@yahoo.com,新宇龙信息网络有限公司,销售行政专员,3562869305378335,75695,2019-09-21 14:57:50,香港特别行政区合肥县西峰谢街n座 916768
孔春梅,F,532324199803035754,13146551893,xiulan58@gmail.com,创联世纪信息有限公司,计算机硬件,6011686017880543,155666,2020-02-01 14:16:57,海南省旭市兴山何街J座 160371
朱磊,F,653122195510263119,18038178108,xiulan55@yahoo.com,时刻科技有限公司,折弯工,3517864200891264,124545,2020-04-18 00:32:57,上海市福州市海港兴安盟街o座 494058
冯兰英,M,532928200001179434,18557156437,taohuang@yahoo.com,联软传媒有限公司,兼职,4061386801022519,193519,2019-12-28 14:35:18,新疆维吾尔自治区玉珍县高明贵阳街Y座 885041
王凤兰,F,530301197205184244,18201457127,jielong@hotmail.com,万迅电脑信息有限公司,医药技术研发人员,3555110338802622,93555,2019-10-11 12:39:13,湖北省兴城县高港银川路a座 721281
周畅,M,130132195706100440,18241255977,junqiu@gmail.com,创亿科技有限公司,网络信息安全工程师,6011975557745095,57757,2020-03-04 00:37:59,海南省欣市大兴嘉禾街i座 435759
张玲,F,52263419361018530X,15120057519,yang09@yahoo.com,趋势传媒有限公司,渠道/分销总监,501882476721,91363,2020-07-28 00:15:29,河北省西宁市沙湾兴城路n座 775357
黄超,M,652701194607046538,15801237518,fang90@gmail.com,创汇网络有限公司,市场助理,4459406764427719,108989,2020-02-18 05:35:30,河南省晨市翔安高街k座 912534
陈峰,F,652822199505317384,15165391784,jun50@hotmail.com,明腾网络有限公司,畜牧师,4894779253313350809,71837,2020-05-29 17:33:40,台湾省合肥县清河巢湖街O座 141236
